id,preco
127163062492495403313007757062409704463,48290.95187939125
302695598952433192347337048974293502177,99877.09573431591
339163194157299289931219327984398277845,42160.92280818121
253179630755522290489067862817016603658,136450.46881184523
107540865078806037752380310797439708594,130815.09166175434
202747226890809260721851930190733529606,166379.32106981787
198478944601280023843585927406172044192,71504.27670686976
286842543879735416835221285521231976811,67320.27214392537
143789229725002136498207123538125838974,145673.45090133022
78201854589030752101710975166249263249,136450.46881184523
71539818043384923993008937350352775921,32595.994975248446
123838437268533573587350797170799646707,100438.62657659092
165334355852046750199663818885453553125,236994.36693885646
164847888876547845123316770012937374547,81948.44930627475
101135033363139067389828698436653266246,109456.07815909847
141374361982310778378841790263765631649,59474.91916950217
51501364974414551550325981205185510805,76004.31498432932
333098681727869732356509759583146783243,93335.00337943267
80234378433697420595695125518109986563,71630.74175785675
297673004618655036199009294723374585563,184412.2868424363
204724813217968425232608712280389418541,106746.99955646954
164732854026285442006125485235942552321,128826.53747779617
65445352835611637166375000661944038142,67267.38847864272
125195180397772507627695240202467616668,42468.61301157472
281257928188831742236443910034481673827,128826.53747779617
72760201997291128414816024649253969344,484856.60991106887
144585264635919229685952729581604945954,131017.9435214506
109409243019479710215976616629206450313,151011.190137469
66976033741316305775253961608283832449,49298.80976902962
115854473798371071480763488769637364279,400490.19317245285
232720943751601322133996644526033346639,131017.9435214506
323041358526122545640238179512661294945,32595.994975248446
189571065590119531459030372972988857152,236994.36693885646
278830396664534453595290082331423099313,75706.61069821993
300984310880819626428136259167264912275,165863.1769121426
173248095429072161014036748849902411499,210482.76011908878
129039911398138055955082870056864208585,139611.29890714708
146454092270544064133929926301811629242,107479.89253541628
129592620248405902350506193046355842071,67540.69277841717
55178716338064917038254616840335174957,151011.190137469
188552232778524889431723723986535909404,38430.82212731307
68738777473678077230673408625002210423,176494.4892033356
143650065470937114392016771268791037586,129693.51884482687
217143375116427375702730221309107403659,65664.4162658862
285857547045199800914494123990612675859,70942.9104257494
135307513104369620859454296925004799348,131017.9435214506
2903351729996390981740848403629759694,57600.641994331716
235485459871309587269171897031165221213,129824.16443203115
296017386177026941245492297942507209980,445413.418182618
212929532835870383542328836465070003847,158673.7618544307
44792053188804682010358556072934285054,131017.9435214506
249680012909723910609278828815276571304,225711.65019045267
188132402142981885165263956858864369324,94540.6665792414
243258499219043077613643874357523126764,123414.70253094635
297502384825462058870825265698631506218,251691.08538077265
20484051710416552458362127419414396483,210482.76011908878
253948032676146630057917662989603693686,107569.08602549272
98200588353689152620727029014419954738,85386.21803728469
14122791477208854429014550356804400039,91596.78929996376
208598248089930680140265319653144824605,50724.23268210082
298475622302531653739931464689317637382,251691.08538077265
2588788666534418410890966725724910669,84101.55770398151
9712628666051113562075298365964280298,118053.44418216251
42967026650221222538416328816510604054,87533.96001794918
331810071519527017054662796283672827753,210482.76011908878
285315356430762147444442091168700561658,133655.6407526368
147573383959504740059941130006954501777,97844.40517899947
173651776695050274824006374512756309389,298605.30821319565
22835259108646484176565108425554436078,91865.92525746694
163335522228145786871413464789921268309,157890.0982737869
79580864837697488703994857109875663787,92663.64599066129
18093722071694246612028534734330405579,44493.35999525318
163127155367196180506199396832607404204,251268.7521374488
82699271274473815957784110120006001949,73553.37904897395
119898092235710363179284535290646251139,131017.9435214506
68120108316829053172179957063351984376,195203.75978366792
54499599180823728159929121859469171058,127091.12665280934
63151179630102261748377560506608730501,161502.31279483513
145333654310498724413243546511454058666,90414.6860976647
336202983245746974226373123199424097932,372291.9716021539
80276587309374821603900109141230287582,46458.6581884097
211510309891117464265129987388111667353,127091.12665280934
78028571701435535429546616699600331359,275127.83850037825
113813549074392740531940720784724859923,112080.59493989963
4297685766429111946834915150390189282,130815.09166175434
23624265453284569334580840870468227772,33791.7956800098
40400071986899913450748881177856040087,108009.22711414359
90589443095105813267320082593691880299,38430.82212731307
64930320159540942897278013024377003786,131017.9435214506
319957631812806416896645654922579978210,157912.90720270498
185473026310374331228749448739740100876,123440.18285259229
198280088122233304964566473128626674145,149057.19447603874
291324486703807995327553620926461671907,236873.34297812823
252398412139115738462469940945037485073,122559.5641038127
161513792123050520899783414867921277743,50339.64167981491
133941859718052376156303456844748611253,75706.61069821993
236698763821887412316107271979375660314,127091.12665280934
220897024275644074828713990540418001480,115254.97456450909
125219498777135759021804991213472079499,89855.55867399441
225236262665838913695842569911381819725,69137.32839474999
102867026959240407948863384849717666215,269961.64350316155
334671611250424983149953582105157578426,84345.52186321403
202238857962075377193838528819386294360,58801.55518831807
294826381461538815116698354410337718266,63104.540677559606
134053582412896256417478477747987287732,63402.48127346096
69566145365553240194649203258354537667,105050.62562545639
150522366131828823598206712951808461386,71630.74175785675
72250783403620887886049259732989465968,83620.43183830977
149743770509507373061143632577402033728,86543.87858910955
96337196940644833794308798210198091549,210482.76011908878
101203276212024016119653519236468639800,114591.6763121023
31248253943168014374462287394366437933,134112.8789763492
23539713890923689632095795947345883697,82412.2680387503
119322438176104956226268695372268675189,100438.62657659092
160148422500349597297641255927779145208,293390.1137618263
175024054306603048190034460949283367640,80388.02217117335
261523753462729151781825862367880716795,72458.38029425159
128976127984583243513716114394905806987,105790.18497075883
233048716786272920943060104472101528648,81948.44930627475
174511354619462076066154910610110813789,151011.190137469
226725547755504887141429761436521674936,106746.99955646954
37652492323093015957225863667113657025,125361.52332763509
208214939247030690269364941652277831787,234924.9579266476
241049905561862937130737499035170116056,169946.2344247445
309355085650997328553497310476053555098,167637.56804074367
210728588879522143994459928496984844980,102907.43157209808
251083960652402088314844346716818748512,84345.52186321403
32588674554020939958007130552937642615,72132.33800856108
186179222591093597850855476680900540010,236994.36693885646
27856973194359145454264272031826593500,104907.93575438122
329445361760243842983634726634422777697,146439.3246575133
60285670268150123009417941193032412545,121906.74136062313
239904779609265423768652807122712092991,183061.1516680809
231650690900163478605841528958264128339,131017.9435214506
321482777312909765714981366332440515385,93335.00337943267
90621921514849077206690405468877758127,95781.96666546601
276639800720598623152441995708769505799,106789.7786202619
35599638399921433618138546235782154856,142972.6907123624
272428218641207652787244740019919302305,176494.4892033356
13827434808544997620760470011697996468,61871.53562879123
279109446575198515639225706796741027578,113116.00994363839
321479234739908702289078207762751987253,100075.68881598688
174226979497698774600206385080890750393,95806.33536537466
182865986909959534261193617972188889622,68062.10699130053
172437796940895194616424248937567297033,127091.12665280934
282030584629451581278202376721710140253,63104.540677559606
82428450005224601160890646842224934962,108612.97419191331
61024120410364780648670176969791841597,72512.94409755922
96433814024280757107003356846278915942,415991.4733966671
31246285850180460465016063464660475349,130162.62697937973
245585367744756540172202614617202064353,164907.27834284454
237394978259990110809417167930788706709,210482.76011908878
334096094956643999902665108397890687915,179934.21755331388
306266746511331768733272013281118295466,83620.43183830977
251860337105667763925066449012204406156,28527.29654070423
251653768642785546864541895217336209511,161502.31279483513
291620155159733413978494988074847918877,127091.12665280934
327080493597510383304380083829027279620,65616.35725674519
244422386314672151923814279993057016197,61985.15998851998
170462664291315293128991148401721771893,124164.90416366106
257989218701519970657409064642825336761,82102.41453805254
331374419574041081900320833387314971312,81134.57675993623
23073044984134910223233700611528674857,163116.10458831495
42997397897279951237916754310773533848,133958.2361780584
63298095955990174110679892898906751162,63104.540677559606
297497593148569665484188355438474127610,105790.18497075883
303445302866133442197370745635093694607,93335.00337943267
322861063233554373348361057314083231866,100438.62657659092
48527108152221097263004277032742101901,195203.75978366792
75117505424078084191042295334377867157,86053.82562992134
116018537774967638136657499654347725670,148378.06577450488
135383065058255621626762415910044371310,287817.6205730263
47574077580288490919190048199821943843,131017.9435214506
6459793829982592475621262167303176441,102139.34743031429
95106860532472896539899332617165990206,70235.99449736127
28782640768709979411527357307827215206,76309.38611223424
262977950922453685910476157547202117178,222924.29135510916
174071088075748030245400208914439434569,425451.6993829832
124671737261089704157954636996271464368,296378.07602354797
269337118762467309308463785279520896705,173424.84690743402
209259198101109684380882037267825895191,37182.10949555308
139370578642362418059309898482433877864,49379.87235575117
28994136543280939635253308565413799637,83594.23502880671
293258297621810430619050641692062405291,81948.44930627475
272381528732508241840132189183229013633,367942.31982681976
307874037903053987384098599658954960403,163668.68425437057
114021850146525252940099530982196156899,161502.31279483513
85435999546019100641741099476461592814,214988.8707627636
103119620189893041936528088174707335721,331079.5420514344
314561543389180668998532834943265131600,103203.89077810265
239141765600935393217628201889053036054,169946.2344247445
76697964033457283201307050020873621097,129956.72952753176
264305253634443490177586368628574983127,34581.1414925617
131551992554677248780326195041999521641,173983.93398009363
198837458199740351146789848033075668948,111353.71445164699
159709089640309121793209096188059608454,157890.0982737869
240435520661011051559441709781667984799,64185.14426593676
23716439816665350271030334842843532806,67890.21646018626
297198590332052235629209184892465938488,83307.75512932955
197440825275921787996050910581003183399,50724.23268210082
180745679040798042111497260945986779480,131017.9435214506
119990119986468488812276117215201680242,127091.12665280934
6945802264217055818092053196773826385,68465.1507928442
63104735371462773681687091469410802663,83620.43183830977
268014220097092881785502328357683444201,121893.53652345676
8201931349127617775359419030543521126,97037.02838691925
293424115049060887892633269783012383044,64018.21581896525
197527187648268149802247209693405400409,128826.53747779617
241005170925789036667791898595595904503,87744.84369509954
247539232104409163657861640451876304710,128826.53747779617
202615412439834095586482453962687156511,234793.30323845777
292921571396805845952761765719774180560,161502.31279483513
102146554643520147196799385145966778108,185807.45604510466
204594591089767708292473470732793468211,161502.31279483513
164465677939480316050438667344105947900,131017.9435214506
313502068069833992081242489791425031266,65408.279751547714
235768787164618217165155438262046263692,121893.53652345676
55482365971527415759968201272640894504,121893.53652345676
274510050161826866069319990064565352379,250973.53212639765
262354354853492426548394391999577075965,75118.13857058552
225178758495725232781682742284966795979,188031.48323718781
204835397801258708635166012232206159069,42541.57486840787
120967717512667959337579062496782760110,127091.12665280934
69384468168979227396597175419708401385,167136.29664452188
172353782416662670206836966071405640207,86818.8563452028
93664377973271838839872435717131202372,156154.00069553245
336962307751087384360720729772151938674,338261.62524766964
223211215527692183328503667521863673491,69818.85067106089
187613432585728730467042277361250283606,157912.90720270498
296796692720149849099945091958444423201,67320.27214392537
296694309736193534514080707751418764951,32325.964847179952
62668871867764030771057639508006689193,114226.13538430216
5831364671951890472547869995277254299,87397.27697070141
263520175526383534143113600685410797656,78805.84314082813
93913047554725302387672925099981219688,115096.17055178512
187792144573873345913492012481628017632,139487.2377128372
77193727270470647613941630346905657311,101180.28551699416
93244863950305285144596145833484120288,76004.31498432932
45554261791996034889771606828002084386,104910.02746258522
145627501098448461286251287367478324636,79791.38598064861
276147028044265022870578596152793055114,329754.1333139484
101810035134786842992753455846496289258,130815.09166175434
323649586881187815567646172577411910445,123565.42490104961
240863300038824173019158558840375415006,46656.51076256945
173259610703588301741742956959056249895,108079.29159755431
210905950392861096479052960836081656317,75706.61069821993
128123573544090055831088190798031307459,108058.14880345273
55331053745102355983166789843999492215,64018.21581896525
48924668154930834035890216021535860354,183591.41513255337
98224473881241589576622027216816442592,65533.103339628695
14607365457941867148801170049009692501,130815.09166175434
167709308386275857976247794371249982492,83462.81725456576
281031027492928380289843540495909878389,142972.6907123624
317149933610832227902185030471313787327,126516.1762028937
111873775427756287979226848974192301259,130815.09166175434
21732850300051998297432811644962009424,273101.42749824584
179559082498078581615567026913696075672,238637.0906636725
256602505649871276722662307659510294211,77234.38948696908
22837704223911865020431001608491555752,171032.11624425204
153159405405938019793662006311248601879,227578.20468286687
68046588578452589891125601598293455313,127091.12665280934
54671517419370338496053937769382791466,130815.09166175434
90733476337379567597363786612760856032,127091.12665280934
74829755756627131841443634317001341736,65084.3889558107
113699792614803396920615618241540403401,156834.8401262079
30936748530163120286385641811335600461,118053.44418216251
286718433484587099650313690594810283594,131017.9435214506
53040905238521430480941937930371515428,329754.1333139484
227799093612016492473942204223898916300,128826.53747779617
105984803437282127547981289078723527950,117423.98082002092
136216515618315479760141515440713508817,83620.43183830977
313923828364562409583774076139412029011,131017.9435214506
256535569668688044055657155972002367305,68765.84553182888
161276830978411174065922231037346740601,67320.27214392537
193023133616328233897351538456231158090,384462.71877817134
4512377955309037570718946592053675659,125177.35188011722
241451673262290873796345276645171664574,123414.70253094635
333137917729421843565229448550132743099,84982.66341666425
1221041602141664073474928881033556208,90414.6860976647
17693043260028121027089293608575874719,103656.03358968165
233874613249501726158359004825126672717,73409.93924822367
29423918183434242527795245203965210040,126439.59666667563
123067147644698118361563184329144169322,179121.19925225244
67576390047220591927881908117280881658,157890.0982737869
336003013146988853800784692458907554574,41477.21553636235
70951099996019165330364593572305503956,163650.76570788404
151224142156186274037047186842294495829,122559.5641038127
146803890080797364411341022309509510264,127091.12665280934
25487128775669594102704570724088844680,85195.23800984319
306159349104268798007063272844916813953,60209.13692731994
233291875187806547977182734749322121862,148732.85089291522
103649543423223076863255553023531795834,84982.66341666425
270419948556221225284557703914504804773,109614.6126541343
153143792449153214053000004836545450892,157890.0982737869
230242894518258571172529839682883252730,92285.40872557343
319099264280577149828280051496192787761,90346.04552339655
146492844261498105735420560399358236019,61081.037768685404
163251387522305411570093471177086938140,46653.74242065127
25300857819109779184345067172438647882,106789.7786202619
55633187676924862681300840783529537689,174767.0457220889
49199423497082223217556870394814374486,53816.62568182304
232357932937097041210389446840660380427,68124.82873429691
179483086047331285983377132760211350903,276509.6693263475
29373031418043196892692294558664390417,146638.47181323884
107534969967686423893345820589020535183,87533.96001794918
120571815096626943750133056908936948271,81980.67026772113
7421158607189639371215373350674206761,140607.67113676853
238931719318297330950784975087797919596,87830.39283550362
202740346843306123820415199475859312431,130815.09166175434
16689349456841037733448425087673613313,279296.7211904261
148012297211569996918246033270198429904,71630.74175785675
128134122255386696428544882265409106446,186029.04207053303
167571214511516832945171208176627612712,170963.71549253073
184011296344462591085710616872611436235,127091.12665280934
169465487970916295739813846274011675806,236994.36693885646
130361622420383463631320628394717003594,131017.9435214506
331939185720524013599255400570283504929,137041.76631987534
87569485918088662283183271922738488516,271111.2564864288
230770798992268501450776463003194639732,485282.97097352805
267366593531094671806032177970423243545,34885.52159635555
199926103285675930644982006459416881508,279493.5061101149
266968967193173347503176998725646076891,83546.88250575318
167826333249432716075387587663476830642,128071.34741573858
108079317452072310552947425358187509795,121893.53652345676
9168411426075452458185969563102169587,113272.38591676924
220379336042208157890174508853219985932,95781.96666546601
85409792209302072958295631370822171481,97377.0962804378
108315930477246960256898885070132765549,153617.0830136873
138178784399745546903000249739742628317,73473.84325456976
109448753225848176241892743310724339979,128826.53747779617
48101656465622908930780775584338307218,379339.334506878
232801260678107817119662434103089539368,82664.50862775987
112833514130234775896592581776665798909,103340.69731121225
9384820527271037871381619236739389861,205056.40726065348
315097976795297949477277736372802455645,244374.10366770194
312987999748196768585101910704287518542,139067.23725522394
283651273349744897088542597613004918027,255082.23483903453
191707011347213468997511459845389328772,139991.1384994116
106126552952767148144530241726666260248,127091.12665280934
262257703451875066796956509815234366525,177443.98717337372
255899024359694569239113092815148643067,96000.35434458374
114163801675410359107519624300502244902,115430.06581838592
301845691767161820288502742698662503795,128826.53747779617
92399079994829498252553662280447550917,128826.53747779617
158804745485988047989860050863828343572,79791.38598064861
318699126633889037088666172336291942624,247843.74573204425
297113933456367162152615096919381931216,271111.2564864288
200474866821927106545646287488808154750,116005.46820106506
223364885293845944023077962389108782322,207213.09408706115
324259604829407840034702555074969608284,104204.03289486792
304251078569827531719315443927824180532,131017.9435214506
85937733805633898752021913054308068083,166114.6438555602
108988859207308663542987611483639159746,209143.56549288257
47848824771395338822774077770152379022,63104.540677559606
262530606945227352928297373721306909095,342895.0907100082
85655886151670580390594330040409894715,127091.12665280934
298184819601131827432255644952446151139,339809.5365526568
95408789758622402538585804660216291413,112080.59493989963
122922019966644222202211091240044218095,83620.43183830977
6183578569648095484412718463440995947,79307.54940460343
274289386281548429745922021350086948492,131017.9435214506
34726844729402804128730979944393175105,163460.43975021463
84586487247906666871938532911179156985,157890.0982737869
120720460409397920123702648540262031826,88944.7715745292
177428445547268755903878606004149437457,79127.9103426215
115727112823962086715150476270670577224,130462.99232802613
339528554109159399082023803339182894416,131017.9435214506
112278505536089834610003192301155278804,57995.04344302856
150655854973961180217246925576293399359,83620.43183830977
205140978981549998314456055277617950113,287817.6205730263
143222924043442198672515275261268840852,42072.63711185823
222242097176001330821166420256776320110,181924.2176066142
185476235461315152883459846018078939215,136450.46881184523
24794255420283459042556305910004824666,281054.64184431866
170386853337925700376054620257950480449,106746.99955646954
89599337796887808678188089542023955663,105790.18497075883
132628385969591720084437515617436345258,106746.99955646954
209256260831814267858812755372744724120,92398.46671474222
299146289036887060771322345088475321603,306673.9195453064
92140014150081803186089534965577345234,236994.36693885646
226355025621852547584556966612186353329,108993.85366022539
111623792219171615574882803767741582070,151175.0296961899
46237632461759844965282080433067697831,151011.190137469
61695533361580951386408461686939254088,166114.6438555602
117251161372699306098820073617300301321,70654.94472660989
162614583266159708266060544483628565702,87189.16659502783
18256075536139580588971282656211823044,94706.9946071251
62654592931377320017541022105734341203,281054.64184431866
134202830665590339886104045100211910585,300541.71319367946
21466350819012893278873017601774573473,46548.610704603765
197898324935814690760476782890500989679,155273.17330065166
218822826497051928064213202937899447261,73409.93924822367
192658336119531627258676196031085516123,107479.89253541628
223774110559714138774010498697179442824,108993.85366022539
15249136929818490067287455981620239864,130815.09166175434
130656210153993294370526814910713193064,59143.87717100181
166391612744862182994035048026354720642,139755.7690101281
280509122589601939716717203643713325254,95781.96666546601
50223846429254930232117360429159322266,210482.76011908878
43925799629666704047178916587341580228,130815.09166175434
337502497904050294645895317224982883125,43707.86930352495
288295058279943284835951085101241297491,127091.12665280934
280534277282576185484996327752707755697,81948.44930627475
258119514855432888420937880472534243207,89837.37677868035
9772834812601520113189408874212276295,161502.31279483513
66220066710315663565407281725948002612,222924.29135510916
110727436952411206226008905770428374199,136450.46881184523
327459637510857203580281319398736411093,157890.0982737869
180902441541917081439197762689970056157,136450.46881184523
195646360202006788061140201502351849360,106789.7786202619
10984307821242410646630392008348020221,157912.90720270498
76885141875662922763960223233735311473,88680.87162485818
55137005805746570514574168127221219837,121906.74136062313
